Date,Adj_Close,Adj_Volume,5d_future_close,5d_close_future_pct,5d_close_pct,ma14,rsi14,ma30,rsi30,ma50,rsi50,ma200,rsi200,Adj_Volume_1d_change,Adj_Volume_1d_change_SMA,weekday_1,weekday_2,weekday_3,weekday_4
2000-08-22,1.38,29800.0,1.76,0.275362318841,-0.08,1.11283643892,42.5657124895,1.11497584541,46.8149736364,1.08492753623,47.7437774367,1.15246376812,48.0555679966,-0.297169811321,-0.0315664738353,1,0,0,0
2000-08-23,1.44,18400.0,1.82,0.263888888889,-0.04,1.0505952381,45.9273481556,1.06990740741,48.1694711119,1.03888888889,48.4940568406,1.10361111111,48.1788244747,-0.38255033557,-0.099625836724,0,1,0,0
2000-08-24,1.44,72400.0,1.88,0.305555555556,-0.04,1.04166666667,45.9273481556,1.0712962963,48.1694711119,1.03888888889,48.4940568406,1.10340277778,48.1788244747,2.9347826087,0.307183626192,0,0,1,0
2000-08-25,1.5,61400.0,1.82,0.213333333333,0.0,0.994285714286,49.3645382119,1.03111111111,49.5445987134,0.997333333333,49.2527142079,1.05926666667,48.3027304347,-0.151933701657,0.34681622822,0,0,0,1
2000-08-28,1.5,30400.0,1.62,0.08,0.0416666666667,0.994285714286,49.3645382119,1.03511111111,49.5445987134,0.998133333333,49.2527142079,1.05966666667,48.3027304347,-0.504885993485,0.319648553332,0,0,0,0
2000-08-29,1.76,269000.0,1.62,-0.0795454545455,0.275362318841,0.855519480519,61.6241207339,0.888257575758,55.0722500216,0.853636363636,52.4151859808,0.904545454545,48.8381657096,7.84868421053,1.9488193577,1,0,0,0
2000-08-30,1.82,203600.0,1.5,-0.175824175824,0.263888888889,0.835164835165,63.802162096,0.865934065934,56.2173314272,0.83010989011,53.1033742439,0.875934065934,48.9607679275,-0.24312267658,1.9767048895,0,1,0,0
2000-08-31,1.88,82800.0,1.68,-0.106382978723,0.305555555556,0.822948328267,65.8871813631,0.843971631206,57.3420526848,0.808936170213,53.7853864315,0.850159574468,49.0833956244,-0.593320235756,1.27108432061,0,0,1,0
2000-09-01,1.82,116200.0,1.5,-0.175824175824,0.213333333333,0.862637362637,62.0388216019,0.876556776557,55.8576604508,0.84043956044,52.9988998481,0.879725274725,48.9651599488,0.403381642512,1.38214738944,0,0,0,1
2000-09-05,1.62,21000.0,1.56,-0.037037037037,0.08,0.97442680776,51.2857021445,0.988477366255,51.2801753266,0.946419753086,50.4877881038,0.98987654321,48.5731779524,-0.819277108434,1.31926916645,1,0,0,0
2000-09-06,1.62,26200.0,1.44,-0.111111111111,-0.0795454545455,0.979717813051,51.2857021445,0.990946502058,51.2801753266,0.948641975309,50.4877881038,0.990987654321,48.5731779524,0.247619047619,-0.200943866128,0,1,0,0
2000-09-07,1.5,50800.0,1.76,0.173333333333,-0.175824175824,1.0580952381,45.765786081,1.07022222222,48.7167522375,1.02453333333,49.0362918971,1.07066666667,48.3386586322,0.93893129771,0.0354669287302,0,0,1,0
2000-09-08,1.68,42200.0,2.06,0.22619047619,-0.106382978723,0.952380952381,53.7985927475,0.952777777778,52.4083633645,0.916904761905,51.1843869356,0.957619047619,48.7119658095,-0.169291338583,0.120272708165,0,0,0,1
2000-09-11,1.5,121200.0,1.56,0.04,-0.175824175824,1.06952380952,46.3978324174,1.06133333333,48.7761511871,1.02693333333,49.0737401734,1.074,48.3607527687,1.87203791469,0.414003962601,0,0,0,0
2000-09-12,1.56,132400.0,1.5,-0.0384615384615,-0.037037037037,1.03663003663,48.9202534928,1.00982905983,49.9717565898,0.988974358974,49.7781468335,1.03429487179,48.4851821124,0.0924092409241,0.596341232472,1,0,0,0
2000-09-13,1.44,46800.0,1.56,0.0833333333333,-0.111111111111,1.12301587302,44.4181979524,1.09398148148,47.6697235744,1.07222222222,48.4115678425,1.12180555556,48.2514811656,-0.646525679758,0.417512286997,0,1,0,0
2000-09-14,1.76,137800.0,1.62,-0.0795454545455,0.173333333333,0.931818181818,56.0370324479,0.896590909091,53.570063238,0.881590909091,51.9975035298,0.92,48.9114458615,1.94444444444,0.618614916344,0,0,1,0
2000-09-15,2.06,777800.0,1.5,-0.271844660194,0.22619047619,0.815533980583,63.6984782397,0.770873786408,58.1467169027,0.759805825243,54.9904570388,0.788446601942,49.5180523867,4.64441219158,1.58135562238,0,0,0,1
2000-09-18,1.56,317600.0,1.5,-0.0384615384615,0.04,1.07967032967,48.5213383437,1.01666666667,49.7001593732,1.00564102564,49.7184453931,1.04275641026,48.5524021389,-0.591668809463,1.08861427755,0,0,0,0
2000-09-19,1.5,110400.0,1.5,0.0,-0.0384615384615,1.11047619048,47.0719362885,1.05466666667,48.8198098521,1.04666666667,49.1415552755,1.08613333333,48.4384808262,-0.652392947103,0.93965383994,1,0,0,0
2000-09-20,1.56,94000.0,1.5,-0.0384615384615,0.0833333333333,1.05586080586,48.7215257722,1.01538461538,49.7407608389,1.00871794872,49.7366700608,1.04653846154,48.559784501,-0.148550724638,1.03924883096,0,1,0,0
2000-09-21,1.62,77600.0,1.38,-0.148148148148,-0.0795454545455,1.00529100529,50.3867481917,0.979012345679,50.6592283872,0.974320987654,50.3297428491,1.0100617284,48.6811240308,-0.174468085106,0.615466325054,0,0,1,0
2000-09-22,1.5,48600.0,1.4,-0.0666666666667,-0.271844660194,1.07047619048,47.0928738439,1.05466666667,48.8136092726,1.05386666667,49.1462888288,1.09253333333,48.4513966591,-0.373711340206,-0.388158381303,0,0,0,1
2000-09-25,1.5,52400.0,1.32,-0.12,-0.0384615384615,1.06476190476,47.0928738439,1.05466666667,48.8136092726,1.05546666667,49.1462888288,1.0942,48.4513966591,0.0781893004115,-0.254186759328,0,0,0,0
2000-09-26,1.5,104200.0,1.44,-0.04,0.0,1.05904761905,47.0928738439,1.05466666667,48.8136092726,1.05786666667,49.1462888288,1.095,48.4513966591,0.988549618321,0.0740017537564,1,0,0,0
2000-09-27,1.5,123200.0,1.32,-0.12,-0.0384615384615,1.05904761905,47.0928738439,1.05466666667,48.8136092726,1.05866666667,49.1462888288,1.09666666667,48.4513966591,0.182341650672,0.140180228818,0,1,0,0
2000-09-28,1.38,33600.0,1.12,-0.188405797101,-0.148148148148,1.13561076605,43.2867379576,1.14347826087,46.8585264353,1.14985507246,47.9245443981,1.19362318841,48.2192405111,-0.727272727273,0.029619300385,0,0,1,0
2000-09-29,1.4,75200.0,1.06,-0.242857142857,-0.0666666666667,1.11428571429,44.0976846818,1.12476190476,47.2229790927,1.13114285714,48.1437810498,1.17821428571,48.2607664584,1.2380952381,0.351980616045,0,0,0,1
2000-10-02,1.32,63200.0,0.94,-0.287878787879,-0.12,1.16883116883,41.5390464022,1.18838383838,45.9198389221,1.19606060606,47.3304734199,1.25106060606,48.1056762545,-0.159574468085,0.304427862346,0,0,0,0
2000-10-03,1.44,104600.0,1.0,-0.305555555556,-0.04,1.07142857143,46.5489069634,1.08935185185,48.1404917215,1.09638888889,48.6580279844,1.14875,48.3558716324,0.655063291139,0.23773059691,1,0,0,0
2000-10-04,1.32,68400.0,0.88,-0.333333333333,-0.12,1.14502164502,42.6159715008,1.18686868687,46.1788960764,1.19333333333,47.4379357241,1.25439393939,48.1226943269,-0.346080305927,0.13204620559,0,1,0,0
2000-10-05,1.12,50200.0,0.88,-0.214285714286,-0.188405797101,1.28954081633,37.0042919394,1.38928571429,43.1476048277,1.39964285714,45.497718046,1.47919642857,47.7371104551,-0.266081871345,0.224284376775,0,0,1,0
2000-10-06,1.06,144600.0,0.94,-0.11320754717,-0.242857142857,1.32884097035,35.4942653309,1.45597484277,42.2861611441,1.46452830189,44.9351103527,1.56349056604,47.6220634524,1.88047808765,0.352760946686,0,0,0,1
2000-10-09,0.94,19200.0,1.0,0.063829787234,-0.287878787879,1.45592705167,32.6266574584,1.6219858156,40.6087368385,1.63404255319,43.8290420414,1.76276595745,47.3924826573,-0.867219917012,0.211231856901,0,0,0,0
2000-10-10,1.0,32800.0,1.0,0.0,-0.305555555556,1.32857142857,35.4353925181,1.508,41.802834277,1.5148,44.5257194768,1.657,47.5196194483,0.708333333333,0.22188586534,1,0,0,0
2000-10-11,0.88,47000.0,1.065,0.210227272727,-0.333333333333,1.44967532468,32.5157410159,1.6803030303,40.1333738546,1.70863636364,43.4265142007,1.88261363636,47.2898994819,0.432926829268,0.377687292379,0,1,0,0
2000-10-12,0.88,66400.0,0.845,-0.0397727272727,-0.214285714286,1.39935064935,32.5157410159,1.6446969697,40.1333738546,1.69045454545,43.4265142007,1.88227272727,47.2898994819,0.412765957447,0.513456858137,0,0,1,0
2000-10-13,0.94,48800.0,0.815,-0.132978723404,-0.11320754717,1.26747720365,35.5930146182,1.50638297872,41.3859062634,1.56510638298,44.1443952186,1.76180851064,47.4182756644,-0.265060240964,0.0843491924144,0,0,0,1
2000-10-16,1.0,2000.0,1.0,0.0,0.063829787234,1.15571428571,38.6078337937,1.38866666667,42.6276446996,1.4588,44.8583865271,1.6539,47.5466684464,-0.959016393443,0.0659898971284,0,0,0,0
2000-10-17,1.0,34400.0,1.345,0.345,0.0,1.12,38.6078337937,1.368,42.6276446996,1.4464,44.8583865271,1.652,47.5466684464,16.2,3.16432323046,1,0,0,0
2000-10-18,1.065,758400.0,1.33,0.24882629108,0.210227272727,1.03051643192,42.0178325128,1.26713615023,44.0029584113,1.34995305164,45.6421737912,1.55063380282,47.6864455251,21.0465116279,7.28704019019,0,1,0,0
2000-10-19,0.845,136000.0,1.28,0.514792899408,-0.0397727272727,1.25190194421,34.9432805499,1.57120315582,40.5956519634,1.68449704142,43.506400578,1.95118343195,47.2580695533,-0.820675105485,7.0403519776,0,0,1,0
2000-10-20,0.815,171400.0,1.25,0.533742331288,-0.132978723404,1.2537248028,34.1001310238,1.5936605317,40.1570076603,1.72674846626,43.224954077,2.01917177914,47.1999600351,0.260294117647,7.14542284933,0,0,0,1
2000-10-23,1.0,33800.0,1.315,0.315,0.0,0.990357142857,43.2016124821,1.28216666667,44.0159726673,1.3973,45.4456862996,1.643125,47.5992936155,-0.802800466744,7.17666603466,0,0,0,0
2000-10-24,1.345,96000.0,1.345,0.0,0.345,0.737652681891,55.5349001092,0.947955390335,50.2099641189,1.03657992565,49.22497555,1.22063197026,48.3316965375,1.84023668639,4.30471337194,1,0,0,0
2000-10-25,1.33,60200.0,1.095,-0.176691729323,0.24882629108,0.757250268528,54.9759507666,0.955889724311,49.9613441549,1.04571428571,49.0741482716,1.23278195489,48.3021960708,-0.372916666667,0.0208277130283,0,1,0,0
2000-10-26,1.28,139600.0,1.065,-0.16796875,0.514792899408,0.799107142857,53.0589233821,0.980729166667,49.1226001344,1.083125,48.5679774883,1.280078125,48.2036289104,1.31893687708,0.448750109541,0,0,1,0
2000-10-27,1.25,45000.0,1.065,-0.148,0.533742331288,0.836,51.8897653742,0.982666666667,48.6160187563,1.10512,48.2631981132,1.3098,48.1443856178,-0.677650429799,0.261161200051,0,0,0,1
2000-10-30,1.315,177800.0,1.0,-0.239543726236,0.315,0.811787072243,54.2424016143,0.927883396705,49.776897269,1.04768060837,48.9711718978,1.24435361217,48.2827943611,2.95111111111,1.01194351562,0,0,0,0
2000-10-31,1.345,160400.0,0.905,-0.327137546468,0.0,0.818374933617,55.3281857208,0.903345724907,50.3128594934,1.02289962825,49.2979290619,1.21646840149,48.3467457891,-0.0978627671541,0.624323624913,1,0,0,0
2000-11-01,1.095,62800.0,0.97,-0.114155251142,-0.176691729323,1.01924331376,45.6144526828,1.09543378995,46.0741827874,1.25123287671,46.7522440639,1.49381278539,47.8511775123,-0.608478802993,0.577211197648,0,1,0,0
2000-11-02,1.065,209000.0,0.905,-0.150234741784,-0.16796875,1.05633802817,44.6024893839,1.10892018779,45.5973181747,1.27943661972,46.458481689,1.53469483568,47.7920961508,2.32802547771,0.779028917774,0,0,1,0
2000-11-03,1.065,91600.0,0.89,-0.164319248826,-0.148,1.06069751844,44.6024893839,1.09530516432,45.5973181747,1.2723943662,46.458481689,1.53180751174,47.7920961508,-0.561722488038,0.802214506127,0,0,0,1
2000-11-06,1.0,39600.0,0.905,-0.095,-0.239543726236,1.12964285714,42.2473159945,1.14983333333,44.5287155467,1.3451,45.8091215538,1.627575,47.6633044275,-0.56768558952,0.0984551660005,0,0,0,0
2000-11-07,0.905,51600.0,1.0,0.104972375691,-0.327137546468,1.23559589582,39.0055261343,1.24861878453,43.0049136048,1.47314917127,44.873722594,1.79303867403,47.4753781653,0.30303030303,0.178633780037,1,0,0,0
2000-11-08,0.97,14800.0,0.97,0.0,-0.114155251142,1.16200294551,42.2696338577,1.14673539519,44.35277391,1.3581443299,45.6485759564,1.66757731959,47.6174006296,-0.713178294574,0.157693881721,0,1,0,0
2000-11-09,0.905,150000.0,1.0,0.104972375691,-0.150234741784,1.25256511444,39.966321415,1.21160220994,43.293630591,1.43546961326,45.0031041889,1.77787292818,47.4883505982,9.13513513514,1.51911581321,0,0,1,0
2000-11-10,0.89,25800.0,0.94,0.0561797752809,-0.164319248826,1.26484751204,39.4323237908,1.21292134831,43.0482216851,1.43741573034,44.8537557601,1.79778089888,47.4585200357,-0.828,1.46586031081,0,0,0,1
2000-11-13,0.905,128000.0,1.0,0.104972375691,-0.095,1.2091554854,40.2914683081,1.17753222836,43.3802366193,1.39337016575,45.0398701108,1.75817679558,47.4916697267,3.96124031008,2.37164549073,0,0,0,0
2000-11-14,1.0,47800.0,1.0,0.0,0.104972375691,1.07071428571,45.5585717903,1.051,45.4632644434,1.2486,46.2130037381,1.58365,47.701696206,-0.6265625,2.18572693013,1,0,0,0
2000-11-15,0.97,101000.0,1.0,0.0309278350515,0.0,1.08100147275,44.2316333683,1.07147766323,44.923355999,1.27381443299,45.8973153624,1.62670103093,47.6412173923,1.1129707113,2.5509567313,0,1,0,0
2000-11-16,1.0,72600.0,0.845,-0.155,0.104972375691,1.03071428571,45.9276897188,1.03533333333,45.5917727667,1.2256,46.2718313441,1.5729,47.7078493946,-0.281188118812,0.667692080513,0,0,1,0
2000-11-17,0.94,74800.0,1.0,0.063829787234,0.0561797752809,1.06800911854,43.1041974984,1.09716312057,44.4750394804,1.28808510638,45.6272470413,1.66765957447,47.5861241735,0.030303030303,0.839352686573,0,0,0,1
2000-11-20,1.0,67200.0,1.0,0.0,0.104972375691,0.979285714286,46.637133952,1.03333333333,45.8472068907,1.2008,46.3893056842,1.562,47.7201849388,-0.101604278075,0.0267837689427,0,0,0,0
2000-11-21,1.0,32400.0,1.0,0.0,0.0,0.9725,46.637133952,1.03333333333,45.8472068907,1.1896,46.3893056842,1.5529,47.7201849388,-0.517857142857,0.0485248403712,1,0,0,0
2000-11-22,1.0,116800.0,1.0,0.0,0.0309278350515,0.967857142857,46.637133952,1.03733333333,45.8472068907,1.1808,46.3893056842,1.546,47.7201849388,2.6049382716,0.346918352433,0,1,0,0
2000-11-24,0.845,26000.0,1.0,0.183431952663,-0.155,1.12679628064,38.8529349906,1.22623274162,42.8208226507,1.37573964497,44.6708684011,1.82121301775,47.4022301294,-0.777397260274,0.24767652414,0,0,0,1
2000-11-27,1.0,80400.0,1.0,0.0,0.063829787234,0.952142857143,48.1694334029,1.03816666667,46.4757994941,1.1413,46.6861233721,1.532325,47.7521019965,2.09230769231,0.660077456541,0,0,0,0
2000-11-28,1.0,53400.0,1.03,0.03,0.0,0.958928571429,48.1694334029,1.03816666667,46.4757994941,1.1301,46.6861233721,1.525725,47.7521019965,-0.335820895522,0.613234133052,1,0,0,0
2000-11-29,1.0,51600.0,1.065,0.065,0.0,0.961071428571,48.1694334029,1.03816666667,46.4757994941,1.1201,46.6861233721,1.518825,47.7521019965,-0.0337078651685,0.71006398859,0,1,0,0
2000-11-30,1.0,124600.0,1.03,0.03,0.0,0.967857142857,48.1694334029,1.036,46.4757994941,1.1089,46.6861233721,1.511025,47.7521019965,1.41472868217,0.472022070703,0,0,1,0
2000-12-01,1.0,43800.0,1.22,0.22,0.183431952663,0.975714285714,48.1694334029,1.04116666667,46.4757994941,1.0965,46.6861233721,1.503225,47.7521019965,-0.648475120385,0.49780649868,0,0,0,1
2000-12-04,1.0,45000.0,1.375,0.375,0.0,0.9825,48.1694334029,1.04733333333,46.4757994941,1.0865,46.6861233721,1.493825,47.7521019965,0.027397260274,0.0848244122737,0,0,0,0
2000-12-05,1.03,124200.0,1.25,0.21359223301,0.03,0.955963938974,50.4488740193,1.01779935275,47.2752477732,1.04572815534,47.1070506144,1.44259708738,47.8213306307,1.76,0.503988591378,1,0,0,0
2000-12-06,1.065,188000.0,1.39,0.305164319249,0.065,0.930918846412,53.0434703054,0.97558685446,48.2088582461,1.00319248826,47.5995688845,1.38845070423,47.902269932,0.513687600644,0.613467684541,0,1,0,0
2000-12-07,1.03,82200.0,1.39,0.349514563107,0.03,0.964632454924,50.2120218688,0.999029126214,47.3416609503,1.02815533981,47.1515519022,1.4290776699,47.827707008,-0.562765957447,0.217968756617,0,0,1,0
2000-12-08,1.22,66200.0,1.265,0.0368852459016,0.22,0.830796252927,62.0537654845,0.841803278689,52.173055636,0.865409836066,49.7704020015,1.20200819672,48.2670428315,-0.194647201946,0.308734340305,0,0,0,1
2000-12-11,1.375,143000.0,1.265,-0.08,0.375,0.756623376623,68.6123828067,0.749939393939,55.6101421892,0.767490909091,51.76031851,1.06285454545,48.6217670759,1.16012084592,0.535279057434,0,0,0,0
2000-12-12,1.25,66800.0,1.25,0.0,0.21359223301,0.846571428571,59.6572893972,0.8232,52.4646665748,0.84312,50.1261685713,1.16462,48.35304544,-0.532867132867,0.076705630861,1,0,0,0
2000-12-13,1.39,55200.0,1.25,-0.10071942446,0.305164319249,0.78134635149,65.1443909732,0.741366906475,55.3882965328,0.757482014388,51.8630318841,1.04419064748,48.6723595708,-0.173652694611,-0.0607624281899,0,1,0,0
2000-12-14,1.39,0.0,1.125,-0.190647482014,0.349514563107,0.809352517986,65.1443909732,0.748441247002,55.3882965328,0.758489208633,51.8630318841,1.04084532374,48.6723595708,-1.0,-0.148209236701,0,0,1,0
2000-12-18,1.265,55800.0,1.015,-0.197628458498,-0.08,0.919254658385,57.1020745594,0.832938076416,52.31395639,0.838972332016,50.236574266,1.13464426877,48.4024757734,0.157676348548,-0.0777445266017,0,0,0,0
2000-12-19,1.25,196400.0,1.035,-0.172,0.0,0.944571428571,56.1375611247,0.8496,51.9437067838,0.854,50.0404932602,1.14366,48.3699666481,2.51971326165,0.194173956544,1,0,0,0
2000-12-20,1.25,71000.0,1.03,-0.176,-0.10071942446,0.958857142857,56.1375611247,0.8588,51.9437067838,0.858,50.0404932602,1.13914,48.3699666481,-0.63849287169,0.173048808779,0,1,0,0
2000-12-21,1.125,36400.0,1.205,0.0711111111111,-0.190647482014,1.07333333333,48.259375446,0.958814814815,48.8598484287,0.957688888889,48.4012672203,1.26066666667,48.0980487724,-0.487323943662,0.110314558969,0,0,1,0
2000-12-22,1.03,22800.0,1.19,0.155339805825,-0.185770750988,1.17441054092,43.2873643347,1.05129449838,46.6809450482,1.04893203883,47.2021367525,1.37067961165,47.8924033184,-0.373626373626,0.235589284244,0,0,0,1
2000-12-26,1.015,136800.0,1.205,0.187192118227,-0.197628458498,1.19071076707,42.5420809147,1.07093596059,46.3433745982,1.06591133005,47.0144719413,1.38421182266,47.8599313737,5.0,1.20405401453,1,0,0,0
2000-12-27,1.035,56400.0,1.19,0.149758454106,-0.172,1.16563146998,43.9282862504,1.05442834138,46.8732817317,1.04599033816,47.2995398016,1.35009661836,47.907261157,-0.587719298246,0.582567502555,0,1,0,0
2000-12-28,1.03,19000.0,1.22,0.184466019417,-0.176,1.17128987517,43.6447981369,1.06051779935,46.7538671904,1.05165048544,47.2347112696,1.34951456311,47.8963371455,-0.663120567376,0.577641963418,0,0,1,0
2000-12-29,1.205,119400.0,1.19,-0.0124481327801,0.0711111111111,1.00029638411,54.6708676735,0.913001383126,51.2505558923,0.901244813278,49.6970332385,1.14865145228,48.310932532,5.28421052632,1.73194885741,0,0,0,1
2001-01-02,1.19,14000.0,1.19,0.0,0.155339805825,1.00180072029,53.7010120648,0.929831932773,50.8696306055,0.918403361345,49.4950175314,1.15863445378,48.2778396822,-0.882747068677,1.6301247184,1,0,0,0
2001-01-03,1.205,7600.0,1.19,-0.0124481327801,0.187192118227,0.986662714878,54.5689498082,0.925587828492,51.2445069466,0.913443983402,49.7036419493,1.1401659751,48.3134227543,-0.457142857143,0.538696146975,0,1,0,0
2001-01-04,1.19,14800.0,1.22,0.0252100840336,0.149758454106,0.987094837935,53.4890909935,0.942577030812,50.8431839931,0.928151260504,49.495016966,1.1506302521,48.2800408328,0.947368421053,0.845713690835,0,0,1,0
2001-01-05,1.22,50400.0,1.19,-0.0245901639344,0.184466019417,0.952868852459,55.3904490638,0.925409836066,51.6269801573,0.903278688525,49.923972125,1.1193852459,48.351771665,2.40540540541,1.45941888539,0,0,0,1
2001-01-08,1.19,9600.0,1.19,0.0,-0.0124481327801,0.972388955582,53.0547440547,0.95406162465,50.7892304625,0.923697478992,49.4950158181,1.14445378151,48.2844690288,-0.809523809524,0.240672018223,0,0,0,0
2001-01-09,1.19,5200.0,1.155,-0.0294117647059,0.0,0.967887154862,53.0547440547,0.963725490196,50.7892304625,0.92218487395,49.4950158181,1.14079831933,48.2844690288,-0.458333333333,0.325554765292,1,0,0,0
2001-01-10,1.19,12200.0,1.095,-0.0798319327731,-0.0124481327801,0.964285714286,53.0547440547,0.969047619048,50.7892304625,0.921176470588,49.4950158181,1.13714285714,48.2844690288,1.34615384615,0.686214105951,0,1,0,0
2001-01-11,1.22,609000.0,1.08,-0.114754098361,0.0252100840336,0.938817330211,55.4035002039,0.951229508197,51.6576608022,0.896967213115,49.9519074757,1.10598360656,48.3574413554,48.9180327869,10.2803469791,0,0,1,0
2001-01-12,1.19,14200.0,1.11,-0.0672268907563,-0.0245901639344,0.966386554622,52.570955499,0.980532212885,50.7315222099,0.916974789916,49.495014617,1.13180672269,48.288961633,-0.976683087028,9.60392928063,0,0,0,1
2001-01-16,1.19,36200.0,1.08,-0.0924369747899,0.0,0.975990396158,52.570955499,0.985854341737,50.7315222099,0.918571428571,49.495014617,1.13025210084,48.288961633,1.54929577465,10.0756931975,1,0,0,0
2001-01-17,1.155,49000.0,1.065,-0.0779220779221,-0.0294117647059,1.01422387137,49.1695972435,1.0202020202,49.6208178748,0.947965367965,48.95111405,1.16326839827,48.2085121915,0.353591160221,10.2380780962,0,1,0,0
2001-01-18,1.095,50200.0,1.125,0.027397260274,-0.0798319327731,1.07371167645,43.9231223247,1.07899543379,47.7662275927,1.000456621,48.0278866985,1.22515981735,48.0705327991,0.0244897959184,9.97374528613,0,0,1,0
2001-01-19,1.08,6200.0,1.125,0.0416666666667,-0.114754098361,1.09193121693,42.6965629995,1.09552469136,47.3089388254,1.01583333333,47.7979178589,1.24078703704,48.0359886769,-0.876494023904,0.014839923971,0,0,0,1
2001-01-22,1.11,13600.0,1.125,0.0135135135135,-0.0672268907563,1.05630630631,45.9476219071,1.06726726727,48.3323301205,0.992072072072,48.3030953329,1.20576576577,48.1109397656,1.1935483871,0.448886218796,0,0,0,0
2001-01-23,1.08,3800.0,1.155,0.0694444444444,-0.0924369747899,1.07837301587,43.3019481671,1.09845679012,47.3803534051,1.02166666667,47.830774083,1.23731481481,48.0412984554,-0.720588235294,-0.00509058319247,1,0,0,0
2001-01-24,1.065,46200.0,1.125,0.056338028169,-0.0779220779221,1.08417169685,41.9997570924,1.10907668232,46.9025183406,1.03906103286,47.5933347913,1.25269953052,48.0063788792,11.1578947368,2.15577013213,0,1,0,0
2001-01-25,1.125,28200.0,1.19,0.0577777777778,0.027397260274,1.02222222222,48.6515577567,1.04251851852,49.0295851771,0.987822222222,48.6341028897,1.18448888889,48.1578654078,-0.38961038961,2.07295009503,0,0,1,0
2001-01-26,1.125,56200.0,1.22,0.0844444444444,0.0416666666667,1.01619047619,48.6515577567,1.03881481481,49.0295851771,0.991733333333,48.6341028897,1.18308888889,48.1578654078,0.992907801418,2.44683046009,0,0,0,1
2001-01-29,1.125,2200.0,1.25,0.111111111111,0.0135135135135,1.01206349206,48.6515577567,1.03096296296,49.0295851771,0.993955555556,48.6341028897,1.18195555556,48.1578654078,-0.960854092527,2.01594996417,0,0,0,0
2001-01-30,1.155,10000.0,1.36,0.177489177489,0.0694444444444,0.983611626469,52.0833420915,0.997402597403,50.1352926936,0.971341991342,49.1703639029,1.15097402597,48.2344190403,3.54545454545,2.86915852032,1,0,0,0
2001-01-31,1.125,23600.0,1.375,0.222222222222,0.056338028169,1.00571428571,48.5863723684,1.01985185185,49.0348926983,0.999466666667,48.6520694165,1.18168888889,48.1629409658,1.36,0.909579572947,0,1,0,0
2001-02-01,1.19,42000.0,1.69,0.420168067227,0.0577777777778,0.948979591837,55.5500837107,0.962044817927,51.4245688419,0.949075630252,49.8214537407,1.11718487395,48.3296756695,0.779661016949,1.14343385426,0,0,1,0
2001-02-02,1.22,12200.0,1.565,0.282786885246,0.0844444444444,0.927400468384,58.3537782844,0.937568306011,52.4882184285,0.929344262295,50.3539309349,1.08954918033,48.406653234,-0.709523809524,0.802947532071,0,0,0,1
2001-02-05,1.25,28800.0,1.58,0.264,0.111111111111,0.908571428571,61.0027562743,0.915066666667,53.5406131053,0.91104,50.8857505759,1.06392,48.4837868744,1.3606557377,1.26724949812,0,0,0,0
2001-02-06,1.36,130000.0,1.595,0.172794117647,0.177489177489,0.845850840336,68.8312504963,0.84681372549,57.1414961846,0.842647058824,52.7783806476,0.978235294118,48.7660514039,3.51388888889,1.2609363668,1,0,0,0
2001-02-07,1.375,46400.0,1.53,0.112727272727,0.222222222222,0.851168831169,69.7237932774,0.845939393939,57.605019745,0.841163636364,53.030234798,0.967763636364,48.8044946191,-0.643076923077,0.860320982188,0,1,0,0
2001-02-08,1.69,278000.0,1.5,-0.112426035503,0.420168067227,0.718300929839,81.6241682683,0.70157790927,65.6707196413,0.692544378698,57.8477412665,0.788653846154,49.6026108208,4.99137931034,1.70266464087,0,0,1,0
2001-02-09,1.565,491400.0,1.505,-0.038338658147,0.282786885246,0.796439981743,69.885232145,0.768903088392,60.913391399,0.755079872204,55.5410402329,0.853067092652,49.2961158361,0.767625899281,1.99809458263,0,0,0,1
2001-02-12,1.58,295000.0,1.5,-0.0506329113924,0.264,0.811482820976,70.4347197495,0.773206751055,61.2617573972,0.755253164557,55.757065227,0.846424050633,49.3338725955,-0.399674399674,1.64602855515,0,0,0,0
2001-02-13,1.595,18400.0,1.495,-0.0626959247649,0.172794117647,0.827586206897,71.0044823392,0.774085684431,61.6156610878,0.755611285266,55.9753455486,0.839952978056,49.3717624738,-0.937627118644,0.755725353646,1,0,0,0
2001-02-14,1.53,284400.0,1.5,-0.0196078431373,0.112727272727,0.881652661064,65.1457358631,0.814379084967,59.1915621931,0.794640522876,54.7802821528,0.876781045752,49.2114855522,14.4565217391,3.77564508609,0,1,0,0
2001-02-15,1.5,281200.0,1.51,0.00666666666667,-0.112426035503,0.917142857143,62.5792329768,0.837222222222,58.1002022238,0.8172,54.2349573059,0.895383333333,49.1374926315,-0.0112517580872,2.7751188724,0,0,1,0
2001-02-16,1.505,90000.0,1.5,-0.00332225913621,-0.038338658147,0.932130991932,62.8419823764,0.841417497231,58.2329764416,0.820797342193,54.3123059907,0.893222591362,49.1502993471,-0.679943100996,2.48560507235,0,0,0,1
2001-02-20,1.5,182400.0,1.485,-0.01,-0.0506329113924,0.951666666667,62.3703626093,0.850444444444,58.0427053857,0.829333333333,54.2187992582,0.896733333333,49.1378647076,1.02666666667,2.77087328561,1,0,0,0
2001-02-21,1.495,68400.0,1.5,0.00334448160535,-0.0626959247649,0.972527472527,61.8703175377,0.860089186176,57.8471772909,0.838327759197,54.1237155378,0.89897993311,49.1253739201,-0.625,2.83339870934,0,1,0,0
